35834	2007-02-20	08:35:11	121.791800	31.170300	92	67	0	10:50:18	121.785600	31.179800	1.7107665739164037
35834	2007-02-20	14:00:40	121.767600	31.169300	20	45	0	17:47:59	121.783500	31.182600	2.9912991325921494
35834	2007-02-20	18:47:58	121.768100	31.169300	30	45	0	21:56:56	121.788600	31.175600	2.9303152923018336
35834	2007-02-20	22:48:27	121.789000	31.174300	52	67	0	23:06:25	121.787100	31.177600	0.5783954593472777
36512	2007-02-20	07:34:39	121.800100	31.149800	46	90	0	13:45:47	121.788500	31.175800	4.375754312541732
36512	2007-02-20	14:58:34	121.785300	31.174300	76	135	0	18:33:53	121.780300	31.185600	1.8997409195222197
36512	2007-02-20	19:42:10	121.767300	31.174600	52	22	0	22:25:10	121.786600	31.178500	2.6677037415657447
3701	2007-02-20	10:23:09	121.798800	31.153500	24	90	0	10:29:21	121.784600	31.181000	4.727049579981929
37027	2007-02-20	15:43:00	121.799800	31.152300	0	90	0	19:42:32	121.497300	31.135000	40.797778851555705
39052	2007-02-20	08:36:49	121.800000	31.149100	56	90	0	10:58:02	121.383000	31.190300	56.47242809921535
40074	2007-02-20	07:00:49	121.799800	31.151800	50	67	0	07:43:04	121.535300	31.201000	36.41229687054606
4515	2007-02-20	10:09:56	121.799100	31.153100	10	45	0	10:33:10	121.693100	31.196800	15.828610392717485
49984	2007-02-20	09:55:27	121.801800	31.152600	26	45	0	10:21:59	121.520300	31.159800	37.89296162218045
5194	2007-02-20	07:20:16	121.791300	31.171100	66	67	0	07:29:14	121.782500	31.183600	2.2943457907626343
54215	2007-02-20	05:03:55	121.787600	31.174800	34	67	0	08:27:18	121.405000	31.238500	52.417433150237315
54221	2007-02-20	07:12:22	121.799000	31.149100	0	90	0	08:05:24	121.578300	31.255000	34.03238894497601
54221	2007-02-20	16:04:49	121.799100	31.153000	0	67	0	16:14:16	121.766500	31.194100	7.809756893994866
54244	2007-02-20	21:52:54	121.799300	31.149100	0	112	0	22:20:11	121.531600	31.201300	36.93544252721424
54244	2007-02-20	23:01:23	121.799000	31.153300	0	90	0	23:43:44	121.474000	31.230600	45.37067366792242
54246	2007-02-20	04:27:18	121.765500	31.168600	78	45	0	09:46:47	121.730600	31.183300	5.232930695111429
54290	2007-02-20	02:29:54	121.766300	31.145500	58	0	0	08:32:20	121.774100	31.189100	6.935063964341901
54290	2007-02-20	09:47:55	121.766100	31.168800	42	45	0	14:45:05	121.785500	31.180000	3.1483324996407087
54290	2007-02-20	15:28:05	121.768300	31.169500	60	45	0	19:42:16	121.356500	31.174500	55.40433693778194
54292	2007-02-20	00:00:54	121.800800	31.150000	0	135	0	00:40:46	121.786300	31.179000	4.959453095972966
54307	2007-02-20	11:46:19	121.770100	31.170000	98	45	0	16:20:00	121.778000	31.187100	2.891028531748049
54309	2007-02-20	02:05:55	121.765600	31.147500	164	0	0	08:28:41	121.741600	31.187500	7.069598405941463
54309	2007-02-20	14:25:49	121.786300	31.174600	50	135	0	18:11:55	121.784600	31.181100	1.0472656057494452
54309	2007-02-20	20:32:59	121.789100	31.174300	84	67	0	22:48:24	121.771800	31.189800	3.369662405777375
54317	2007-02-20	00:00:54	121.800600	31.149600	0	112	0	07:55:32	121.559000	31.177500	32.79961987327197
56503	2007-02-20	07:06:12	121.766000	31.168600	96	45	0	07:13:10	121.769500	31.175600	1.1970945120972134
56503	2007-02-20	08:32:14	121.797500	31.162000	112	67	0	12:06:52	121.697000	31.181600	13.866896785491727
56503	2007-02-20	12:18:31	121.790800	31.171800	66	67	0	12:25:37	121.785500	31.180000	1.4732882564598635
5914	2007-02-20	00:00:44	121.800800	31.149800	0	112	0	08:15:03	121.564100	31.228100	34.13454776477898
59162	2007-02-20	17:54:07	121.765000	31.168500	96	45	0	21:33:39	121.785800	31.179600	3.29779088462039
6144	2007-02-20	00:08:06	121.768800	31.166800	44	90	0	07:50:41	121.784800	31.181000	3.1012331595487725
61490	2007-02-20	11:13:34	121.799500	31.152800	0	45	0	11:29:46	121.694800	31.190500	15.281624349717507
