42540	195
54120	14
65760	0
53520	246
54780	19
44640	106
45780	107
44640	5
68940	29
45120	124
48180	138
48060	136
68220	25
67860	121
46560	111
46380	107
63600	64
61080	157
51240	225
43740	72
44880	142
48900	115
4680	113
53280	9
49080	159
56400	25
52500	156
15780	15
52020	157
67920	206
52140	170
52200	161
55620	102
51240	69
52740	187
50220	8
51060	66
58080	101
55380	136
64680	106
57300	193
56340	8
64200	50
67500	8
65820	0
58500	73
49320	162
52440	86
54120	97
55500	164
53640	177
56880	143
58380	37
56760	31
55380	133
56040	157
53580	144
56340	132
55800	129
85620	92
54900	94
60060	100
66480	49
58260	87
59880	113
72180	3
14640	191
57780	162
58620	163
63600	81
62520	107
61980	53
62340	71
28200	24
64560	59
76200	57
63240	175
63120	153
29400	104
59040	141
75480	134
63720	155
64440	157
67920	243
72900	9
70680	42
64800	11
69720	247
74760	14
69420	1
76920	119
77580	48
63300	119
75840	32
65640	186
65220	37
75960	41
68040	161
64140	52
64200	60
74880	43
69300	125
67860	161
68760	122
67080	132
79560	150
65520	216
68880	146
66600	170
69900	51
69780	179
24120	20
82380	179
86220	3
67620	10
66840	129
72120	188
35880	55
71340	48
74220	96
70680	103
72300	122
70500	40
69420	159
76080	34
83520	27
82500	11
75660	88
75000	22
74880	66
73800	142
74760	128
71400	38
32040	26
76440	156
74520	15
75480	115
74040	174
75120	96
79080	155
76800	158
75300	163
75960	140
80940	99
78480	136
77760	12
76740	86
75840	60
78660	137
81600	99
81720	140
81300	86
17880	222
81480	129
77580	97
32640	191
79860	106
0	107
83280	156
83400	207
7140	25
55200	39
84600	159
5940	36
83880	118
53220	40
57000	46
50340	50
51960	34
84900	80
84420	125
6360	79
80760	117
86220	9
2400	48
660	118
3180	108
58980	76
6060	126
19680	12
24840	46
17940	41
21660	170
22440	105
19860	125
14700	55
27600	16
26940	127
26280	134
17340	217
26820	146
29100	15
35040	179
30360	16
30900	98
29040	83
34440	140
27780	95
30480	126
31200	139
33300	161
30660	150
30060	92
31620	143
35580	142
36240	165
32520	149
33420	174
33960	122
35280	99
32280	84
34620	114
36900	128
35160	170
37740	130
34920	82
34920	144
36360	158
35400	126
37800	73
33660	201
40560	123
39840	119
37140	109
36360	30
39120	186
37680	88
36480	67
40620	156
36960	148
40020	138
64320	114
39180	133
42960	141
37260	105
42000	11
42720	80
55620	197
51660	52
40980	114
43260	88
52980	10
44280	132
46800	120
47160	4
68760	154
60540	192
43380	72
44520	133
45780	108
70440	29
47340	15
60840	130
48960	161
63120	59
48900	18
44400	106
48600	93
50460	137
57240	12
56040	42
51240	170
46620	107
70080	62
14880	179
51480	177
54240	95
49260	186
52980	149
50220	141
53340	146
54660	29
53580	119
56280	18
53040	164
59280	122
55200	170
67800	6
53160	182
54660	164
49080	149
55380	129
62820	49
25440	26
54780	112
57900	37
59100	108
84720	30
54900	113
57540	116
59880	100
66480	42
60120	99
72360	7
57480	87
60000	79
67860	110
63120	84
71520	17
62100	182
63480	156
70020	61
72180	34
61800	101
59700	238
64020	148
68700	160
62700	15
77340	159
73560	15
69120	2
70080	187
77940	48
63420	113
66780	35
68760	135
77220	60
76140	7
61920	6
76620	10
79620	19
76440	0
68340	157
69000	134
79320	105
67560	146
65700	228
66120	49
77940	51
65040	155
67680	89
75180	32
76140	51
70440	173
70020	207
69360	198
67260	24
70740	47
71940	158
71220	31
72060	87
70020	72
70320	186
70560	44
68220	93
76500	33
72540	178
1380	0
69000	125
76260	123
84720	55
72180	114
71760	171
83040	57
76860	90
69060	133
75180	88
76620	104
74580	156
78540	116
76020	72
31740	17
75420	144
40740	32
77220	124
85920	32
81180	89
85020	43
79500	149
77580	146
76440	22
76980	87
81300	151
81720	119
76140	113
77820	133
79020	149
81900	153
1860	0
77100	163
76500	57
77940	78
82200	78
84720	29
42600	48
1740	113
83040	32
83520	181
84780	172
55020	48
85920	154
20280	227
85380	109
51540	32
52980	33
85020	87
61260	208
2520	148
83640	131
1980	136
81600	103
85740	116
1380	10
15960	180
4260	130
58620	221
17760	12
24060	209
10140	51
23040	144
21840	149
24780	108
15000	37
28680	3
40500	27
23640	5
22140	95
29700	21
35400	182
29580	10
30420	108
34740	143
34680	139
30600	160
31320	158
34860	111
30000	141
29880	137
36360	163
31860	108
36300	102
36000	142
35760	131
34500	137
33240	168
34980	144
30060	133
36420	116
35880	101
35280	138
34500	150
39960	146
37440	18
32820	187
37380	158
38220	90
47100	46
37800	30
38280	125
41340	130
38880	149
49560	0
40920	186
40380	22
63660	108
54540	170
42480	50
54660	21
82680	116
40800	97
50580	30
53760	26
43500	152
65160	2
42960	2
84300	216
53280	29
45840	144
46200	115
48660	131
43860	75
64020	12
49560	7
50940	185
48900	234
61620	164
65580	75
49140	143
14580	13
49260	146
58500	56
54900	157
52140	146
50100	53
53040	193
50580	97
52800	167
49680	84
56220	158
52200	0
68640	7
54120	66
54900	134
63600	161
56280	158
58080	158
10080	84
52020	141
58860	25
56880	183
57960	108
66240	70
59220	212
55740	138
60300	17
84900	207
60420	161
60000	164
57180	58
63300	105
61260	201
59040	136
65400	153
64020	103
71820	18
62760	178
28860	153
63840	96
65160	116
64320	177
82980	70
61860	231
63360	114
65580	80
60660	164
5460	116
59100	143
68520	7
69180	88
75300	69
66360	168
66480	34
77340	5
79260	141
76020	0
77940	229
66240	44
68160	126
84480	51
81360	38
81540	132
65460	170
68100	141
23820	11
67140	119
65880	25
79560	13
66900	57
70740	224
65100	110
72000	92
71220	180
71820	92
660	2
75360	160
82260	40
70860	215
18720	29
69120	130
69660	127
73620	79
82080	44
76200	132
74640	138
73860	135
1140	124
73980	76
76680	134
74940	213
75300	97
30840	32
78660	119
76320	152
75900	136
75120	162
78360	98
77040	103
78300	76
900	48
82740	2
81300	97
80820	230
16620	225
80340	154
81660	137
0	122
33540	104
82260	84
20460	219
18900	78
85020	172
81360	119
84480	109
82080	82
85740	211
85320	182
2160	156
53580	39
420	132
56280	56
85860	21
3420	218
1020	243
660	6
18240	160
15360	222
3540	165
5640	105
17760	11
24480	201
11400	41
40860	115
20820	203
20640	129
27780	22
12540	3
8460	86
15360	39
14700	118
27540	234
30240	22
24360	48
24480	62
50460	27
35400	179
29940	15
31740	148
31080	105
27720	116
33180	167
33000	139
30600	152
29520	105
30720	160
35760	124
33780	73
34800	107
31920	140
29040	158
29880	129
32640	123
36780	174
34500	160
34260	113
35580	130
36720	151
36240	10
38400	146
34020	158
34380	175
33660	120
36300	125
38580	144
36060	141
37380	30
33840	79
33360	155
37380	131
34920	8
35760	68
35940	119
39180	107
37920	124
40620	150
48840	3
53760	120
42240	178
64860	212
43740	170
42120	14
51300	51
41940	158
40800	102
55320	234
45840	154
43860	139
65040	0
84420	39
45960	118
67260	153
44760	38
61380	66
64260	150
48840	9
63180	73
47940	149
48600	130
48300	105
53400	162
52140	154
54180	41
57540	10
47220	77
48900	158
46920	137
47640	174
14220	223
58800	46
55140	163
52860	108
53160	128
68220	69
53820	159
55200	226
56820	218
61380	46
68460	14
55380	158
49920	161
50280	94
64800	11
57180	4
57840	27
58860	137
52020	161
57300	158
24660	52
58020	138
54600	133
56400	80
58680	34
57300	86
59220	222
60840	15
56880	160
55500	221
60360	161
56700	157
65940	25
58140	122
61980	149
59040	16
63180	78
62820	174
65040	157
61740	68
59940	146
68220	75
64140	162
68040	158
58380	36
65340	175
68160	148
74820	8
64260	196
79320	13
65280	158
63060	148
64800	17
77340	31
80340	21
70140	127
66060	189
68280	162
68580	127
66960	121
66840	134
69540	146
76440	0
65580	170
76860	41
65940	136
66720	153
67800	84
85560	51
34260	68
65460	89
68940	158
70440	27
3120	86
84600	51
82800	64
68400	2
420	142
71460	27
71160	118
76680	166
77820	36
74400	159
79440	138
80760	1
75900	153
6780	2
79320	91
76440	10
43680	100
77760	47
11100	54
78480	156
78120	95
80760	117
82920	76
81900	154
77220	51
19260	65
42120	84
83460	148
8340	116
17940	205
83280	133
21720	223
82200	122
50400	33
85440	209
82800	101
50040	97
85560	67
3360	98
0	151
81000	178
85800	142
1260	175
1440	128
1800	110
1140	90
1440	159
18600	28
3720	110
5700	111
9660	127
4860	3
22140	140
26040	190
19080	55
11760	104
13260	165
11100	117
27780	26
8100	114
14160	44
18180	222
26940	33
30000	7
29640	136
23880	2
43800	20
30420	24
24180	63
26220	0
31680	174
31800	158
30420	17
30300	158
27960	104
33480	140
34380	54
30960	155
30600	168
30840	141
33120	13
29100	148
33360	156
34020	78
32700	129
33900	232
35940	10
36900	161
33000	16
35880	126
35640	143
33240	37
37620	43
38220	127
34800	68
46860	66
37380	132
36780	117
37980	155
41700	111
38040	124
42000	148
44400	135
37920	90
54660	153
41160	181
43440	156
42000	114
82500	87
43680	15
40620	148
42780	118
42600	147
15720	27
42720	123
41820	5
54480	21
53520	64
44940	126
46680	168
68880	23
43980	160
48420	155
46140	158
62640	63
48180	155
60780	161
44280	122
49380	8
48600	138
59220	52
52080	220
49920	186
46860	87
49080	157
13140	193
53160	164
46560	9
54060	107
59220	56
55140	25
51540	25
18120	35
56340	122
55320	158
8040	46
52260	178
56700	148
53520	92
57240	186
53640	93
64620	24
57420	228
49620	144
58320	182
51960	146
55500	162
56760	170
55260	149
58680	116
57600	89
56400	165
55740	199
59640	140
60300	170
66900	11
60600	107
13440	116
58200	150
59460	152
75960	92
65040	156
63240	170
72300	34
62100	137
72840	23
65640	162
64560	58
75120	20
63120	136
480	19
68340	120
77940	144
78960	41
65760	50
80100	250
61380	130
34500	39
76260	65
75900	0
64620	86
65940	82
67860	155
23280	32
69660	122
66900	149
70080	134
69420	122
69660	102
70620	196
80400	145
78840	13
65700	122
69600	101
72780	158
69180	167
68100	141
72300	76
70560	14
71820	144
72540	173
38100	48
76140	151
81840	69
73440	114
68760	128
73980	28
73320	186
75540	116
72960	108
720	138
78000	79
70200	172
75360	25
75420	73
31080	51
75120	143
72540	163
75960	74
77400	33
84540	45
76380	93
80880	90
75900	27
76800	176
74100	69
75720	155
1800	50
78000	96
78840	134
81060	172
18720	225
82800	144
82920	137
81480	19
33540	153
83400	88
78960	65
80520	115
81840	88
3780	0
82020	58
17700	218
83520	143
49980	38
82080	54
86100	186
56040	55
86220	75
61020	148
53700	50
960	142
480	199
480	199
81180	158
840	104
1620	155
2580	160
16860	68
3660	125
46500	224
58140	173
63000	126
4920	134
17760	13
22140	125
26160	198
5940	231
8340	241
21240	212
6420	106
27660	33
24600	157
12660	12
23160	84
17340	56
25680	160
28020	19
43440	30
34320	172
31380	139
30720	119
29400	155
33960	81
32580	144
33840	115
31200	158
29940	97
35940	148
32100	128
34740	150
33840	215
34260	133
30240	145
35040	150
34440	153
38520	14
36840	137
33660	181
37320	132
36660	152
33420	15
38880	128
35880	139
33300	42
36180	153
47400	87
34980	9
36720	41
42060	203
35340	159
37740	34
34680	175
36600	121
37200	111
39060	135
80100	40
38700	171
64920	88
51420	7
53460	107
37440	116
41820	139
41820	7
43200	158
42000	134
41280	120
54960	256
42780	104
53040	179
9060	150
54660	19
65520	0
42900	158
47160	134
45360	126
52560	26
46560	143
45780	144
43800	172
45240	159
46080	120
49560	134
48300	2
60780	146
47580	125
64380	85
44280	140
51000	176
48780	136
48780	127
49860	166
47400	66
48960	136
55320	45
46440	13
52620	143
57420	39
51900	151
20280	35
54900	162
50880	14
53340	153
62820	63
54540	111
49260	73
55500	18
56700	211
53460	78
57180	158
58080	128
67920	11
62640	68
57240	145
54660	87
10020	257
65220	180
55260	175
55860	165
55380	123
52140	153
27300	49
59820	10
84840	61
56040	159
59400	129
66960	35
59940	62
60300	124
63900	177
57780	167
59040	113
58440	9
61020	164
71580	16
62820	61
64380	73
63420	108
75900	55
65580	64
65520	119
31260	47
63540	107
61740	207
74940	11
61200	146
66840	123
67320	32
77220	41
65100	16
75000	44
77460	40
66300	17
78720	100
67380	122
67620	131
71700	51
66960	111
23340	30
68100	93
35040	189
69480	115
69300	174
70080	213
71220	165
79560	9
67860	140
69840	78
71580	99
69240	118
73680	86
71820	143
72000	38
85320	12
69480	148
74280	123
74460	115
74400	168
83340	50
72720	227
76440	2
840	125
70740	163
74580	163
75300	118
75000	73
74040	159
75900	63
31020	29
73980	144
75180	59
81240	139
76440	128
76920	120
76860	93
76080	135
81780	108
81600	162
81360	89
77220	62
79320	15
4260	75
77460	115
82500	131
33240	27
82740	153
82860	144
480	86
84600	135
84720	154
83340	91
55620	40
49920	37
83640	17
86040	127
50400	239
7020	27
660	169
660	10
3840	12
1320	1
4620	147
14040	127
4260	76
45960	205
17820	64
85860	143
14400	192
64260	35
5340	124
17580	13
22140	116
24540	209
7020	125
44820	5
46920	65
21660	180
6840	109
24420	104
16560	212
18540	44
27660	9
41400	31
22860	17
27060	85
29580	115
31560	122
33120	52
32340	102
34560	156
33120	170
36360	111
31920	115
29400	126
32940	91
29760	124
30780	93
36720	144
35820	124
35940	10
38100	129
33660	72
33120	115
37320	32
34680	172
35280	14
37920	255
34800	148
42300	98
40140	96
36180	110
36780	186
35160	9
40560	138
40260	124
49140	0
41220	9
37080	121
43020	167
38940	172
42240	178
49260	15
41820	176
40440	125
65460	0
42420	2
43620	112
44100	142
70380	21
45000	8
69840	29
53340	26
46740	127
18420	29
44940	144
46140	137
48660	3
47640	113
50880	118
50760	171
60960	122
49080	129
44040	134
49140	7
48420	137
48240	195
60240	4
53220	129
53700	42
61860	21
51000	159
47940	67
66840	76
57000	46
66000	63
47040	133
52080	157
54240	40
53580	162
52500	168
8340	68
51660	60
54840	152
56640	173
56880	223
56640	92
57300	128
49500	145
61920	53
56400	23
57000	97
57780	37
65100	44
57900	80
52320	159
56040	162
66000	49
66720	47
55920	193
72120	10
59940	95
64800	125
61620	165
59760	140
27600	27
62040	135
83820	53
73560	30
65280	57
60000	135
63660	123
76920	151
65760	145
66120	214
71400	59
63180	53
63060	120
67740	104
67860	135
65160	14
75720	11
78480	142
75900	12
75540	1
69540	134
65100	65
77280	54
68100	157
67980	228
66720	101
78120	48
76500	55
68340	115
82440	36
72120	125
65040	87
67440	144
74160	113
74400	25
73020	230
73560	85
81840	27
81600	34
72420	54
73920	132
73620	167
69480	134
71460	125
84900	67
74160	125
73740	129
70260	262
1200	129
75060	185
76500	94
74040	147
40920	228
84660	64
79200	154
77700	117
78300	166
80040	143
75540	24
75420	126
77100	150
79320	212
74400	59
75720	121
2100	46
81000	167
82680	123
78120	89
82560	108
41340	30
84900	53
360	122
84000	179
19260	200
81600	114
6480	22
83160	23
22020	229
50880	27
83640	29
84660	96
56580	59
86340	138
53880	50
2100	47
2340	104
660	5
81780	35
1980	6
13920	103
45120	195
72780	184
5400	113
5700	100
6480	121
25620	204
21480	151
26940	32
9060	36
29220	6
26220	151
40500	27
23520	10
21720	36
30240	18
33780	182
27240	143
31680	154
30480	13
31500	112
28980	126
27120	99
34080	105
32940	127
35580	150
34500	135
29760	132
33420	180
30660	138
35940	144
33720	15
32160	145
37200	152
32640	132
34140	120
33000	119
35220	15
37020	195
36720	149
34140	180
34320	160
33780	14
37920	165
38760	144
35820	155
37320	46
35100	127
48420	83
36600	137
36900	134
41340	11
35640	86
37620	227
38580	113
40920	18
39960	110
65160	227
49680	4
36420	5
38340	170
37860	110
41640	19
41700	40
77100	107
43320	182
41040	69
43020	136
45960	151
54840	24
65040	0
46080	3
44580	158
45780	123
68760	35
46620	163
45840	140
44700	151
47820	126
46380	148
45060	31
57600	17
48240	131
49680	21
62040	160
48660	150
53580	126
54240	36
46200	3
68520	181
58500	54
54060	168
50580	147
51600	61
69120	93
56340	133
55620	166
55800	179
67020	7
51900	10
58260	123
57120	127
49140	144
54720	134
50640	83
57600	127
67020	0
61200	172
58680	215
58380	155
57720	51
51540	134
55440	139
26220	25
54300	88
57120	115
58320	125
84720	38
55140	161
56220	144
60060	16
55620	151
58080	33
58860	177
71040	7
67440	47
60840	106
57420	180
77520	179
26880	23
61740	30
30300	99
63180	107
61800	11
62580	154
60180	21
66420	52
58980	139
61320	112
63300	129
73080	21
65760	84
68520	106
76140	27
67260	122
74400	12
74580	27
68100	135
77400	29
64740	46
78780	159
67800	102
66180	40
64680	126
69120	61
76380	6
75420	7
77280	26
67020	25
67920	168
69000	176
66660	25
73260	14
80400	18
69960	150
72960	92
84900	39
71280	128
68280	126
68520	116
66060	92
71460	37
70500	41
84960	8
72240	60
73080	100
72540	129
82500	43
82620	42
76260	133
72780	24
69660	131
74160	147
19740	26
120	118
5100	3
75840	86
73260	142
77640	149
31260	17
74580	145
76380	18
76260	127
80160	122
74940	166
78540	134
78000	186
81900	100
75960	63
77940	139
78720	148
81660	148
1140	53
78240	175
82320	164
81060	159
80400	152
76800	123
82260	183
76500	55
80700	180
82200	135
85560	118
33780	165
83340	166
82560	165
51180	47
19320	218
51480	20
56880	42
50520	176
84540	12
84480	162
84900	123
52620	42
84960	96
0	110
1980	8
80940	97
2580	105
13980	66
17040	95
14400	179
3660	95
4380	169
720	80
5580	111
5100	14
21960	202
5400	89
51360	161
20220	87
7980	123
25320	71
27840	62
15000	44
13080	75
16260	208
41580	39
27600	146
30660	161
21660	85
29820	16
33900	180
32160	115
31080	105
28140	89
26760	94
29220	119
33060	149
29340	133
32340	115
33180	135
34140	102
35520	146
36660	139
31980	150
33420	179
36000	132
32220	116
31440	158
30000	124
34380	163
34380	122
34500	151
33720	134
36660	14
36180	147
38700	153
38160	150
34440	178
34980	152
33240	169
37740	31
9840	49
46920	89
35460	146
40200	124
49380	2
39000	113
44340	173
51360	7
42780	173
40440	174
42720	47
54180	21
42360	137
45660	166
65040	0
44220	108
45000	130
53820	40
70140	24
71100	20
48000	122
44940	151
46140	136
2160	243
61620	7
50820	182
50400	116
49500	147
48120	61
45540	85
64380	73
48900	158
53400	113
48180	157
51060	141
51180	188
55920	112
46560	2
13380	137
59160	43
56760	149
51840	6
53520	99
53640	98
55500	135
57120	216
53940	171
24360	21
54600	154
54960	112
63300	88
61020	120
58980	36
56220	126
61320	113
58800	25
60720	120
66780	48
57540	104
70620	11
60300	117
65640	160
27300	27
60960	46
62400	161
65040	152
64380	78
70020	40
61740	84
74100	15
69900	195
64140	125
59880	63
61320	136
66480	143
76920	58
66780	166
74700	12
77700	54
62100	190
63780	128
75060	17
83280	34
64980	29
69180	120
68040	155
76500	20
68640	147
79560	129
65820	217
68340	149
65160	154
75360	1
78480	61
68100	152
78840	25
75660	40
67140	24
70800	208
68940	197
71280	37
35100	83
71760	171
71340	144
74880	138
65640	68
67080	145
70020	91
70320	61
71880	49
85920	0
71580	179
69480	157
80220	67
72060	172
74100	96
74280	127
84000	52
74220	140
73500	197
71340	35
76800	123
75360	15
76500	96
75660	80
70140	132
75240	122
80040	12
74940	100
76620	160
74820	149
76920	123
79980	147
77160	108
77340	39
81660	122
74760	162
74580	84
81360	7
77580	158
540	34
80700	158
81000	139
77280	145
77700	82
78960	141
83160	105
80220	92
78600	125
82620	171
78480	92
82500	116
43560	216
84000	68
80040	146
55080	55
83280	179
83700	66
23100	225
85680	144
52080	129
50160	37
65940	125
85500	136
840	6
2940	170
85920	14
81060	157
1200	122
1560	27
3300	151
5040	139
2400	119
18660	74
86100	105
46560	88
4440	30
6960	56
7860	189
15660	150
63360	200
4920	123
5220	103
60420	105
18960	36
29040	85
22260	146
22560	11
27900	28
25260	160
14580	37
9240	95
30600	2
28440	11
23820	3
34320	182
27840	147
31320	146
28020	81
29880	118
34020	148
29940	113
34140	136
31680	109
35820	92
29400	147
32820	148
31560	147
33960	21
35940	153
35220	168
34740	127
37800	152
36060	157
36660	116
33060	22
36780	26
39480	103
38040	146
34260	123
36060	144
40320	137
35160	177
40260	100
47580	53
38340	76
39180	114
36540	99
37680	60
66120	213
43560	8
40980	34
42060	135
41040	178
41880	31
54840	28
44700	171
40800	236
42660	158
41880	140
40440	106
44100	165
71820	0
43440	143
16920	30
47640	146
47460	130
71340	25
45780	166
69660	17
45960	118
44640	155
60360	164
51000	232
49500	126
64080	73
53220	130
49740	217
16740	88
49620	165
48480	137
47580	102
55380	52
50580	126
67320	260
19980	17
53700	162
55380	144
51900	10
58980	42
55500	224
52200	167
50280	65
49620	107
57660	154
9060	153
49140	138
53760	182
68100	13
68760	57
53580	110
55200	164
58800	132
58740	47
57480	156
52740	160
68580	3
59640	170
55740	150
58320	182
60300	160
56820	177
58440	220
85920	196
54420	185
25620	35
65700	36
59400	146
62580	147
76560	1
64080	81
63120	162
62760	163
62460	162
76680	20
60900	204
61920	118
66660	158
67320	150
64380	178
61080	26
66300	193
65580	179
74400	16
65940	211
75360	79
66540	64
33180	204
70380	17
75360	13
78960	27
68340	168
79980	116
64740	133
65700	126
71820	124
33660	36
69240	118
72660	155
70200	159
73680	37
25260	25
71940	182
65940	129
65520	89
74520	134
780	2
68760	64
78660	162
80520	53
71400	87
69480	130
80280	15
73440	232
72420	69
71520	139
70380	144
20280	22
69360	125
3780	15
73140	128
76560	12
82560	8
3960	107
75660	152
83160	53
73980	189
77400	151
75360	13
76860	144
71760	77
76680	88
75780	105
74340	154
76200	144
4440	75
73680	93
78480	102
76740	156
76080	182
77040	148
82080	119
81360	16
78840	108
79140	25
3480	31
81660	49
32280	97
80880	138
84000	163
63120	0
80220	107
18600	221
83880	186
83160	112
81960	71
82680	15
51720	34
82560	172
84960	37
85560	178
2700	194
3720	160
780	10
4440	86
18780	188
3480	81
4560	96
6480	141
61020	79
7620	111
7920	97
22320	131
19860	10
28620	224
21780	174
7500	172
7860	244
15240	55
29820	30
25740	161
16620	213
10080	126
10560	193
28500	166
29400	128
43860	22
22500	57
29940	14
34200	182
29700	159
30360	141
33420	156
35220	97
30660	155
30060	96
32760	146
31320	118
31620	157
34860	116
30180	157
33600	139
35880	154
34920	106
34380	158
35460	137
38700	148
33780	226
47700	79
36060	119
38700	213
36360	99
36600	4
35640	96
37620	112
41340	145
38160	101
39240	157
42480	131
41580	11
42120	151
44820	3
41040	57
54240	28
53400	62
46740	15
43920	110
44640	155
65340	0
44880	3
45420	143
46320	98
47160	130
45060	154
46260	98
47880	140
61560	35
60840	152
58080	7
49020	77
44460	209
44340	88
43860	104
48720	83
53580	124
50340	185
48420	146
53280	53
47700	78
51600	158
60960	55
55920	123
55680	150
54900	153
56580	214
55800	156
61560	73
56460	130
57840	123
67140	15
64860	1
52680	97
49620	123
55800	143
53820	37
58080	150
53400	59
52680	146
55020	131
56220	103
55920	157
57780	137
54600	87
56880	93
24240	217
59580	149
56940	200
70320	24
60180	225
72420	0
64740	170
57960	191
58380	8
60180	128
61920	144
63780	89
73620	26
76020	109
58860	111
67920	160
29580	70
62340	118
59280	51
68940	13
32040	245
77460	153
65760	36
66720	170
65280	156
66060	175
63420	138
64740	137
68640	151
64860	21
61920	11
66180	53
79680	31
68400	156
75300	65
68460	160
79560	130
68580	141
66360	68
77520	43
76140	33
65880	126
77880	32
69000	174
67860	83
